# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.05500    3411678.50000000 40121.33984375
0.05600    3369756.50000000 31692.56054688
0.05700    3327657.75000000 34740.75000000
0.05800    3285372.25000000 43613.31640625
0.05900    3242940.25000000 35023.75781250
0.06000    3200362.00000000 35139.97656250
0.06100    3157693.25000000 44049.82421875
0.06200    3114929.25000000 47097.73046875
0.06300    3072096.00000000 29492.12109375
0.06400    3029212.50000000 29534.82421875
0.06500    2986297.25000000 38433.64843750
0.06600    2943373.50000000 32538.99414062
0.06700    2900464.50000000 35501.68750000
0.06800    2857589.00000000 38448.86328125
0.06900    2814738.25000000 53198.55859375
0.07000    2771987.75000000 32473.83593750
0.07100    2729315.25000000 32424.26562500
0.07200    2686750.50000000 29419.91992188
0.07300    2644276.25000000 38156.91015625
0.07400    2601982.00000000 46835.67578125
0.07500    2559824.50000000 46691.19921875
0.07600    2517847.00000000 37805.47656250
0.07700    2476052.25000000 49248.68359375
0.07800    2434459.25000000 31733.17773438
0.07900    2393095.75000000 31588.86523438
0.08000    2351943.75000000 31433.73046875
0.08100    2311062.75000000 42639.10937500
0.08200    2270434.50000000 33920.29296875
0.08300    2230077.75000000 53388.06250000
0.08400    2189993.50000000 33506.90234375
0.08500    2150234.75000000 27738.02929688
0.08600    2110779.75000000 38563.94921875
0.08700    2071631.62500000 30080.09375000
0.08800    2032819.62500000 27138.14453125
0.08900    1994362.75000000 32308.67773438
0.09000    1956257.75000000 40054.37890625
0.09100    1918520.00000000 26475.57812500
0.09200    1881152.37500000 31490.49414062
0.09300    1844159.62500000 31203.18164062
0.09400    1807557.87500000 30909.24023438
0.09500    1771359.50000000 38261.36718750
0.09600    1735557.75000000 35353.31250000
0.09700    1700169.00000000 32490.23046875
0.09800    1665198.37500000 24728.19726562
0.09900    1630655.00000000 39135.72265625
0.10000    1596532.25000000 26606.21093750
0.10100    1562843.75000000 35867.26562500
0.10200    1529601.50000000 42538.21875000
0.10300    1496789.25000000 32689.87890625
0.10400    1464439.50000000 25371.41406250
0.10500    1432531.37500000 27332.69921875
0.10600    1401075.37500000 35979.61718750
0.10700    1370071.50000000 35512.25781250
0.10800    1339535.37500000 26281.68554688
0.10900    1309454.62500000 28087.80273438
0.11000    1279837.00000000 27702.07421875
0.11100    1250680.37500000 21011.43164062
0.11200    1221993.87500000 24855.35546875
0.11300    1193767.12500000 22454.75976562
0.11400    1166007.00000000 26147.70898438
0.11500    1138703.75000000 21794.79101562
0.11600    1111868.12500000 23415.94335938
0.11700    1085494.87500000 21134.58593750
0.11800    1059589.37500000 20805.03906250
0.11900    1034147.43750000 20476.11914062
0.12000    1009155.81250000 21979.41406250
0.12100    984628.81250000 19820.57812500
0.12200    960551.56250000 24811.04882812
0.12300    936933.62500000 27883.14453125
0.12400    913761.25000000 22272.93164062
0.12500    891041.75000000 21892.89648438
0.12600    868760.31250000 23169.83789062
0.12700    846927.62500000 17887.11132812
0.12800    825530.87500000 19168.82812500
0.12900    804574.25000000 15689.19921875
0.13000    784046.87500000 20028.47851562
0.13100    763940.87500000 16638.63476562
0.13200    744264.00000000 19302.48632812
0.13300    725007.00000000 18944.43359375
0.13400    706163.75000000 14299.81640625
0.13500    687732.81250000 21044.62500000
0.13600    669706.56250000 20643.70507812
0.13700    652081.93750000 16197.71679688
0.13800    634852.00000000 13236.66503906
0.13900    618014.50000000 24658.78125000
0.14000    601563.68750000 15267.68652344
0.14100    585495.25000000 14965.25878906
0.14200    569797.18750000 19555.43945312
0.14300    554481.12500000 14372.15136719
0.14400    539521.62500000 12908.05566406
0.14500    524924.12500000 12645.42285156
0.14600    510681.87500000 18016.85742188
0.14700    496792.06250000 12131.66210938
0.14800    483243.71875000 17280.79492188
0.14900    470032.87500000 13748.46191406
0.15000    457152.68750000 12425.41015625
0.15100    444603.46875000 13178.04785156
0.15200    432376.03125000 11907.63671875
0.15300    420463.78125000 14569.07128906
0.15400    408859.03125000 15209.55761719
0.15500    397560.40625000 10233.20507812
0.15600    386558.56250000 10924.14550781
0.15700    375857.25000000 12470.94433594
0.15800    365434.12500000 8715.60449219
0.15900    355298.62500000 9379.88378906
0.16000    345436.46875000 10010.75000000
0.16100    335851.12500000 10609.53808594
0.16200    326526.56250000 10378.64648438
0.16300    317463.28125000 8590.55664062
0.16400    308655.09375000 7639.21386719
0.16500    300095.28125000 10461.32226562
0.16600    291779.87500000 7309.08642578
0.16700    283700.43750000 15013.42773438
0.16800    275853.34375000 10489.32421875
0.16900    268239.28125000 8892.13281250
0.17000    260845.26562500 8028.81738281
0.17100    253669.45312500 8508.07324219
0.17200    246705.75000000 8322.61914062
0.17300    239951.06250000 9394.08496094
0.17400    233398.21875000 6126.70361328
0.17500    227044.37500000 7792.16357422
0.17600    220881.67187500 7623.73144531
0.17700    214908.98437500 6885.68408203
0.17800    209119.18750000 6176.33544922
0.17900    203507.51562500 7692.58447266
0.18000    198072.09375000 5915.42333984
0.18100    192810.59375000 7895.59423828
0.18200    187707.46875000 5152.57031250
0.18300    182768.21875000 6557.72412109
0.18400    177985.93750000 8396.48730469
0.18500    173357.89062500 7738.69628906
0.18600    168878.42187500 5210.74365234
0.18700    164543.12500000 6032.15136719
0.18800    160348.68750000 4545.88525391
0.18900    156294.00000000 4899.81738281
0.19000    152366.54687500 5238.36230469
0.19100    148575.42187500 6418.45849609
0.19200    144904.95312500 6292.49755859
0.19300    141359.90625000 4524.93066406
0.19400    137930.25000000 4034.45996094
0.19500    134618.29687500 3957.77807617
0.19600    131418.53125000 5048.44335938
0.19700    128325.14062500 4192.38281250
0.19800    125338.99218750 3741.36914062
0.19900    122454.64843750 4408.36767578
0.20000    119668.69531250 3968.81225586
0.20100    116979.31250000 3898.92065430
0.20200    114382.55468750 4179.53857422
0.20300    111876.64843750 4108.11083984
0.20400    109458.18750000 3702.42333984
0.20500    107124.74218750 3310.15478516
0.20600    104871.97656250 4884.41259766
0.20700    102699.99218750 5447.20800781
0.20800    100603.19531250 4100.08349609
0.20900    98584.28906250  3105.40527344
0.21000    96634.92968750  4281.89404297
0.21100    94755.35156250  3314.54248047
0.21200    92943.89062500  3563.46899414
0.21300    91195.94531250  4098.34619141
0.21400    89512.92187500  3752.82958984
0.21500    87891.75781250  3132.46240234
0.21600    86327.24218750  3933.93261719
0.21700    84820.40625000  3605.71557617
0.21800    83368.39062500  3286.38208008
0.21900    81967.42968750  2975.41796875
0.22000    80619.53125000  2672.53759766
0.22100    79321.28906250  3169.67895508
0.22200    78072.00781250  3133.81054688
0.22300    76866.46875000  2582.71337891
0.22400    75704.35156250  3577.03076172
0.22500    74588.21875000  3034.24877930
0.22600    73510.45312500  3003.63720703
0.22700    72474.72656250  2974.36303711
0.22800    71476.92968750  2700.75585938
0.22900    70514.69531250  2676.03295898
0.23000    69589.16406250  3134.64404297
0.23100    68698.47656250  3107.91918945
0.23200    67838.64843750  2608.05688477
0.23300    67012.39843750  3763.41650391
0.23400    66217.05468750  2567.56640625
0.23500    65448.45703125  2316.87548828
0.23600    64710.63281250  2760.55566406
0.23700    63999.14453125  3884.10839844
0.23800    63313.71484375  3177.71533203
0.23900    62653.01171875  3383.26269531
0.24000    62017.07812500  2466.10913086
0.24100    61405.53515625  2674.82519531
0.24200    60815.19140625  2660.05664062
0.24300    60246.37109375  3087.02416992
0.24400    59697.91015625  3290.84765625
0.24500    59169.17187500  2401.67675781
0.24600    58659.93359375  2608.02075195
0.24700    58168.62500000  2380.26025391
0.24800    57694.81640625  2370.39160156
0.24900    57237.00000000  2575.66503906
0.25000    56796.16796875  2352.21337891
0.25100    56369.40234375  3409.22167969
0.25200    55960.10937500  2548.42333984
0.25300    55562.84765625  3175.41699219
0.25400    55179.94531250  2321.69628906
0.25500    54809.22656250  2315.14184570
0.25600    54451.67968750  3148.66845703
0.25700    54105.12890625  2512.64208984
0.25800    53771.36328125  2715.72290039
0.25900    53447.50390625  2292.89794922
0.26000    53134.28515625  2496.24902344
0.26100    52830.26953125  2076.22973633
0.26200    52537.71484375  2487.13574219
0.26300    52251.36718750  2276.06958008
0.26400    51976.24218750  2479.26684570
0.26500    51708.07031250  3301.04345703
0.26600    51448.12109375  2060.49731445
0.26700    51196.37109375  2058.09423828
0.26800    50952.22656250  2055.92236328
0.26900    50713.47656250  2053.89599609
0.27000    50483.17968750  2462.56958008
0.27100    50257.57421875  2460.61108398
0.27200    50040.37890625  3073.73046875
0.27300    49826.78515625  2047.88085938
0.27400    49617.75000000  2865.42529297
0.27500    49416.39062500  2045.83862305
0.27600    49218.08203125  2863.01611328
0.27700    49026.29687500  2044.39660645
0.27800    48838.21484375  2248.26733398
0.27900    48654.65625000  2452.19482422
0.28000    48475.69921875  2451.90087891
0.28100    48299.86328125  2451.70117188
0.28200    48128.66406250  2655.98046875
0.28300    47961.30859375  3064.72778320
0.28400    47796.78515625  2656.30639648
0.28500    47636.12500000  2452.30786133
0.28600    47477.94140625  2248.31811523
0.28700    47323.17968750  2044.36132812
0.28800    47171.87890625  2249.39111328
0.28900    47023.09375000  3272.80737305
0.29000    46876.74218750  2250.78686523
0.29100    46733.73046875  2046.93750000
0.29200    46593.14062500  2252.54565430
0.29300    46455.26953125  2663.28076172
0.29400    46318.54687500  2049.59570312
0.29500    46185.22265625  2460.74877930
0.29600    46053.47656250  2667.18701172
0.29700    45923.44531250  2052.77807617
0.29800    45796.75000000  2259.38281250
0.29900    45671.46875000  2055.21630859
0.30000    45548.05078125  2262.14404297
0.30100    45426.39453125  2675.16064453
0.30200    45306.31640625  2676.92382812
0.30300    45188.67578125  3503.02612305
0.30400    45072.53906250  3093.10327148
0.30500    44957.93359375  2269.92602539
0.30600    44844.17968750  2684.59692383
0.30700    44733.91406250  2066.70678711
0.30800    44623.57812500  2688.79394531
0.30900    44515.69140625  2276.97778320
0.31000    44408.74218750  3729.00219727
0.31100    44303.67968750  2695.43603516
0.31200    44199.39062500  2075.16137695
0.31300    44096.99218750  2076.96850586
0.31400    43996.17187500  2494.58300781
0.31500    43895.97265625  2288.73632812
0.31600    43797.33593750  2082.56347656
0.31700    43700.47656250  2292.96411133
0.31800    43604.14843750  2086.45874023
0.31900    43510.17578125  2297.33740234
0.32000    43416.63671875  3135.76684570
0.32100    43324.18750000  3557.34912109
0.32200    43233.42578125  3141.98950195
0.32300    43143.01562500  3774.15112305
0.32400    43054.21875000  2098.89306641
0.32500    42966.19531250  2521.25659180
0.32600    42878.91796875  2103.21093750
0.32700    42792.86718750  3368.65478516
0.32800    42708.96875000  2318.45654297
0.32900    42624.29687500  2320.89306641
0.33000    42541.81640625  2745.86157227
0.33100    42458.48046875  2960.20556641
0.33200    42378.12500000  2963.50244141
0.33300    42297.21484375  2542.90869141
0.33400    42217.64453125  2757.86791992
0.33500    42138.17968750  2760.89355469
0.33600    42059.85156250  2763.96337891
0.33700    41981.65625000  2128.46997070
0.33800    41905.04687500  2983.22045898
0.33900    41827.74218750  2346.53637695
0.34000    41751.01953125  2989.79052734
0.34100    41675.07421875  2779.31079102
0.34200    41600.62109375  2996.49291992
0.34300    41525.00781250  2142.69067383
0.34400    41451.42968750  2359.62280273
0.34500    41377.00781250  2147.46679688
0.34600    41303.29296875  3009.77099609
0.34700    41229.26171875  3228.25122070
0.34800    41155.34765625  2800.82739258
0.34900    41082.28125000  2156.81982422
0.35000    41008.68750000  2375.01831055
0.35100    40935.79687500  2161.41015625
0.35200    40861.91406250  3029.09399414
0.35300    40788.25000000  2382.44189453
0.35400    40714.29296875  2384.83984375
0.35500    40640.76562500  2387.23876953
0.35600    40566.29687500  2389.55786133
0.35700    40492.01171875  3261.63183594
0.35800    40417.62500000  2611.78710938
0.35900    40342.54296875  2614.19702148
0.36000    40267.88671875  2616.60742188
0.36100    40191.78125000  2618.89672852
0.36200    40116.70703125  2184.35473633
0.36300    40040.28125000  2623.43920898
0.36400    39962.78125000  2625.55493164
0.36500    39884.78515625  2408.64233398
0.36600    39806.93359375  3287.05786133
0.36700    39728.26171875  2631.60009766
0.36800    39649.79687500  3072.46313477
0.36900    39571.07812500  2635.43383789
0.37000    39489.65234375  2637.11889648
0.37100    39408.31640625  2418.88256836
0.37200    39327.13671875  2860.45947266
0.37300    39244.62500000  2862.11059570
0.37400    39162.59375000  3084.05444336
0.37500    39079.62890625  3085.72778320
0.37600    38995.26953125  3087.25561523
0.37700    38910.63281250  2426.85620117
0.37800    38825.61328125  3752.30151367
0.37900    38740.37500000  2429.02148438
0.38000    38654.10156250  2650.89843750
0.38100    38568.01171875  2651.93652344
0.38200    38480.12890625  2873.88867188
0.38300    38392.55078125  2432.55200195
0.38400    38304.63281250  3096.92968750
0.38500    38215.73828125  3540.30615234
0.38600    38127.64062500  2877.30249023
0.38700    38037.97656250  3099.33447266
0.38800    37948.01562500  3099.97338867
0.38900    37858.39843750  2436.18823242
0.39000    37768.69531250  2215.13403320
0.39100    37679.18750000  2880.19726562
0.39200    37589.60937500  2659.08911133
0.39300    37498.92968750  3102.66137695
0.39400    37410.22265625  2438.21142578
0.39500    37320.42968750  2660.20019531
0.39600    37230.79296875  2217.09399414
0.39700    37141.93359375  2660.84814453
0.39800    37053.29296875  2661.16772461
0.39900    36965.37500000  2883.29931641
0.40000    36878.10156250  2661.86132812
0.40100    36790.64453125  2884.01879883
0.40200    36705.09765625  2440.70556641
0.40300    36619.39453125  2662.96264648
0.40400    36535.14062500  2663.41186523
0.40500    36451.89453125  2219.92065430
0.40600    36370.43359375  3108.58105469
0.40700    36288.76171875  3331.30834961
0.40800    36209.21484375  3110.00952148
0.40900    36130.89062500  4221.89453125
0.41000    36054.80468750  2667.33471680
0.41100    35979.80078125  2668.26220703
0.41200    35905.98828125  2669.25146484
0.41300    35834.89453125  2670.41650391
0.41400    35765.57421875  2894.32934570
0.41500    35697.88671875  2450.30297852
0.41600    35632.06250000  2228.78564453
0.41700    35569.18750000  2899.24462891
0.41800    35509.00781250  2901.26367188
0.41900    35449.15625000  3349.94555664
0.42000    35394.04296875  2458.64721680
0.42100    35340.62890625  2460.76806641
0.42200    35290.41015625  2239.17651367
0.42300    35242.20703125  3362.10668945
0.42400    35197.28515625  2468.20971680
0.42500    35155.32812500  2695.71069336
0.42600    35116.08593750  3598.69677734
0.42700    35080.54296875  2702.60522461
0.42800    35047.71875000  2255.32080078
0.42900    35018.89062500  2484.59033203
0.43000    34992.66015625  3167.18579102
0.43100    34969.58203125  2945.83764648
0.43200    34950.67187500  2951.06005859
0.43300    34935.01953125  2956.55078125
0.43400    34922.99609375  3190.21582031
0.43500    34914.21093750  2740.06738281
0.43600    34910.62890625  2288.39184570
0.43700    34909.00390625  2522.87377930
0.43800    34911.57031250  2528.81982422
0.43900    34918.31250000  2765.53051758
0.44000    34928.92968750  2541.60375977
0.44100    34943.38281250  3011.77026367
0.44200    34962.09765625  2323.23144531
0.44300    34983.78906250  2795.90454102
0.44400    35010.52734375  3038.03881836
0.44500    35039.69921875  3516.23388672
0.44600    35073.22265625  2821.99145508
0.44700    35111.47265625  3539.23657227
0.44800    35153.00781250  2367.55517578
0.44900    35198.96484375  2851.11645508
0.45000    35249.03515625  3576.89599609
0.45100    35301.71875000  2872.14794922
0.45200    35359.28125000  3844.26123047
0.45300    35420.30078125  3618.18383789
0.45400    35484.89062500  3632.76586914
0.45500    35553.07812500  4134.11181641
0.45600    35625.17968750  3907.36987305
0.45700    35700.99218750  3188.45581055
0.45800    35779.94140625  2709.79394531
0.45900    35862.48437500  2969.41381836
0.46000    35949.77343750  3231.70483398
0.46100    36038.04296875  3496.41113281
0.46200    36131.38671875  2760.25732422
0.46300    36226.86328125  3025.66772461
0.46400    36326.11718750  3547.24536133
0.46500    36428.15234375  2546.32812500
0.46600    36533.37500000  3070.99560547
0.46700    36640.23828125  3086.57373047
0.46800    36751.45703125  4136.74414062
0.46900    36863.82812500  3378.56982422
0.47000    36979.19140625  2873.83813477
0.47100    37097.45312500  3151.79980469
0.47200    37217.33593750  3960.85522461
0.47300    37339.98437500  3185.84765625
0.47400    37463.47656250  3203.12744141
0.47500    37589.58984375  3220.67626953
0.47600    37718.23046875  4587.85693359
0.47700    37846.70703125  3799.05273438
0.47800    37977.80468750  4365.92871094
0.47900    38110.44531250  3018.34741211
0.48000    38243.46875000  4966.67968750
0.48100    38378.99218750  3329.76171875
0.48200    38513.32421875  3627.37768555
0.48300    38649.43359375  3647.73364258
0.48400    38786.63671875  3386.07348633
0.48500    38923.51562500  3688.78173828
0.48600    39061.71093750  3994.84155273
0.48700    39199.69921875  3156.35986328
0.48800    39336.84375000  4616.57226562
0.48900    39474.63671875  4352.07910156
0.49000    39612.08203125  4667.88769531
0.49100    39749.14843750  2933.48730469
0.49200    39885.54687500  3834.39721680
0.49300    40021.67968750  2965.60668945
0.49400    40156.41796875  3279.77563477
0.49500    40289.90234375  2997.56884766
0.49600    40423.06250000  4218.95507812
0.49700    40554.46875000  3029.41894531
0.49800    40684.58593750  3958.81372070
0.49900    40812.69531250  4285.33300781
0.50000    40939.33984375  5537.86425781
