# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.12100    1061648.12500000 21370.97851562
0.12200    1034906.18750000 26731.62890625
0.12300    1008638.37500000 30017.07812500
0.12400    982830.31250000 23956.49023438
0.12500    957479.12500000 23525.26171875
0.12600    932597.68750000 24872.38085938
0.12700    908180.87500000 19180.78125000
0.12800    884222.87500000 20531.65625000
0.12900    860726.56250000 16784.16992188
0.13000    837690.62500000 21398.80859375
0.13100    815110.93750000 17753.11718750
0.13200    792988.25000000 20566.15039062
0.13300    771326.93750000 20154.77343750
0.13400    750112.62500000 15189.78125000
0.13500    729350.50000000 22318.12695312
0.13600    709034.25000000 21855.98242188
0.13700    689159.43750000 17118.72070312
0.13800    669728.06250000 13963.83105469
0.13900    650739.06250000 25964.49023438
0.14000    632176.31250000 16044.63476562
0.14100    614052.68750000 15695.18652344
0.14200    596351.56250000 20466.78710938
0.14300    579074.18750000 15009.60351562
0.14400    562209.56250000 13450.86425781
0.14500    545764.18750000 13147.45996094
0.14600    529724.37500000 18688.67773438
0.14700    514094.56250000 12554.18945312
0.14800    498858.06250000 17839.16406250
0.14900    484017.53125000 14157.51269531
0.15000    469566.46875000 12762.81738281
0.15100    455500.12500000 13501.02441406
0.15200    441816.31250000 12167.62207031
0.15300    428500.00000000 14847.52636719
0.15400    415550.31250000 15458.47265625
0.15500    402968.53125000 10372.41015625
0.15600    390736.00000000 11042.19921875
0.15700    378858.25000000 12570.51757812
0.15800    367321.03125000 8760.60742188
0.15900    356125.87500000 9401.72363281
0.16000    345259.06250000 10005.60839844
0.16100    334724.00000000 10573.93164062
0.16200    324506.34375000 10314.43457031
0.16300    314603.37500000 8513.16699219
0.16400    305008.40625000 7548.95849609
0.16500    295715.50000000 10308.64257812
0.16600    286715.87500000 7182.23291016
0.16700    278006.56250000 14712.10839844
0.16800    269577.62500000 10250.69042969
0.16900    261429.81250000 8666.39941406
0.17000    253551.96875000 7804.32958984
0.17100    245936.26562500 8248.70214844
0.17200    238580.56250000 8048.51562500
0.17300    231474.64062500 9062.23242188
0.17400    224616.43750000 5896.18164062
0.17500    217997.09375000 7481.66064453
0.17600    211610.76562500 7303.74609375
0.17700    205452.73437500 6582.70556641
0.17800    199514.21875000 5892.65234375
0.17900    193791.92187500 7325.33496094
0.18000    188279.67187500 5622.97265625
0.18100    182975.03125000 7492.82812500
0.18200    177862.42187500 4882.32373047
0.18300    172943.01562500 6205.19580078
0.18400    168210.00000000 7935.30761719
0.18500    163660.53125000 7305.80615234
0.18600    159282.76562500 4914.66992188
0.18700    155076.56250000 5685.10693359
0.18800    151034.26562500 4281.82177734
0.18900    147152.32812500 4613.22558594
0.19000    143420.34375000 4930.79150391
0.19100    139842.54687500 6041.19824219
0.19200    136403.93750000 5923.34082031
0.19300    133107.09375000 4260.75830078
0.19400    129942.34375000 3800.81372070
0.19500    126906.61718750 3731.05468750
0.19600    123995.30468750 4763.27978516
0.19700    121203.82812500 3959.72924805
0.19800    118528.03125000 3538.06201172
0.19900    115963.79687500 4174.69677734
0.20000    113502.41406250 3764.30761719
0.20100    111146.46875000 3704.51196289
0.20200    108888.26562500 3978.77734375
0.20300    106723.56250000 3918.88940430
0.20400    104649.20312500 3539.75952148
0.20500    102661.78906250 3172.24951172
0.20600    100755.03125000 4692.66601562
0.20700    98929.07812500  5247.19873047
0.20800    97176.94531250  3960.44653320
0.20900    95501.46093750  3008.29614258
0.21000    93889.97656250  4160.26513672
0.21100    92346.48437500  3230.28027344
0.21200    90864.64843750  3483.75073242
0.21300    89440.93750000  4019.47607422
0.21400    88075.48437500  3692.56494141
0.21500    86765.51562500  3092.32299805
0.21600    85503.49218750  3896.39428711
0.21700    84291.61718750  3583.23681641
0.21800    83124.08593750  3276.75170898
0.21900    81999.71875000  2976.58984375
0.22000    80916.25000000  2682.37377930
0.22100    79874.31250000  3191.77783203
0.22200    78867.20312500  3165.72973633
0.22300    77894.59375000  2617.25830078
0.22400    76952.89843750  3636.02465820
0.22500    76044.81250000  3093.50317383
0.22600    75163.61718750  3071.18554688
0.22700    74311.68750000  3049.75170898
0.22800    73483.09375000  2776.55883789
0.22900    72677.89843750  2758.12646484
0.23000    71896.00000000  3238.55541992
0.23100    71136.00000000  3218.19262695
0.23200    70393.09375000  2706.26269531
0.23300    69670.07812500  3912.67187500
0.23400    68964.93750000  2674.11547852
0.23500    68272.19531250  2416.83593750
0.23600    67596.97656250  2883.68725586
0.23700    66935.08593750  4062.29077148
0.23800    66286.25000000  3326.90698242
0.23900    65648.25000000  3545.00561523
0.24000    65021.78125000  2585.59130859
0.24100    64407.14453125  2805.57543945
0.24200    63802.20703125  2790.70874023
0.24300    63204.26562500  3238.58666992
0.24400    62615.83984375  3451.69848633
0.24500    62035.08203125  2518.00415039
0.24600    61461.88671875  2732.59545898
0.24700    60895.50781250  2491.84423828
0.24800    60335.61718750  2478.88891602
0.24900    59780.79687500  2690.13598633
0.25000    59232.14843750  2453.09936523
0.25100    58688.67968750  3549.49169922
0.25200    58151.99218750  2648.24169922
0.25300    57619.04687500  3292.92871094
0.25400    57090.71875000  2402.09204102
0.25500    56566.74218750  2389.37939453
0.25600    56048.22265625  3240.98852539
0.25700    55532.67968750  2578.93774414
0.25800    55022.41015625  2778.90698242
0.25900    54516.20703125  2338.74536133
0.26000    54014.35546875  2537.59472656
0.26100    53515.46093750  2103.15771484
0.26200    53022.66406250  2510.09326172
0.26300    52531.82421875  2288.28637695
0.26400    52046.68359375  2482.62670898
0.26500    51565.23046875  3291.92456055
0.26600    51088.10937500  2046.07885742
0.26700    50616.62109375  2034.78833008
0.26800    50149.78515625  2023.54382324
0.26900    49685.98437500  2012.28259277
0.27000    49228.09375000  2401.34643555
0.27100    48774.63281250  2388.00634766
0.27200    48328.82421875  2968.59814453
0.27300    47885.69921875  1968.10229492
0.27400    47446.67968750  2740.04589844
0.27500    47016.19921875  1946.47070312
0.27600    46588.95703125  2710.07983398
0.27700    46169.96093750  1925.28747559
0.27800    45755.52734375  2106.35595703
0.27900    45347.65234375  2285.52172852
0.28000    44946.06640625  2273.37207031
0.28100    44550.77734375  2261.39770508
0.28200    44162.58984375  2437.11254883
0.28300    43781.25000000  2797.62207031
0.28400    43406.95703125  2412.34179688
0.28500    43040.12890625  2215.70605469
0.28600    42679.82421875  2021.10314941
0.28700    42326.48828125  1828.50427246
0.28800    41981.59375000  2001.89245605
0.28900    41644.60546875  2898.46459961
0.29000    41314.60546875  1983.72094727
0.29100    40993.25390625  1795.50451660
0.29200    40679.88281250  1966.66906738
0.29300    40374.57031250  2314.67431641
0.29400    40076.53515625  1773.38671875
0.29500    39788.13281250  2119.91186523
0.29600    39506.97656250  2288.04663086
0.29700    39234.16406250  1753.76721191
0.29800    38970.39843750  1922.60461426
0.29900    38715.72656250  1742.20788574
0.30000    38468.51562500  1910.53894043
0.30100    38230.50781250  2251.39477539
0.30200    38000.16406250  2245.23974609
0.30300    37779.83203125  2928.69262695
0.30400    37567.50390625  2578.07006836
0.30500    37362.60937500  1886.43823242
0.30600    37166.91406250  2224.99755859
0.30700    36980.25390625  1708.48779297
0.30800    36801.75000000  2217.48974609
0.30900    36631.89062500  1873.72131348
0.31000    36469.98046875  3062.38427734
0.31100    36316.65625000  2209.50561523
0.31200    36171.34375000  1698.24462891
0.31300    36034.23828125  1697.21276855
0.31400    35905.31640625  2035.83154297
0.31500    35783.72656250  1865.76367188
0.31600    35670.39843750  1696.12756348
0.31700    35565.52343750  1866.12304688
0.31800    35466.39843750  1697.06726074
0.31900    35376.97656250  1867.90441895
0.32000    35293.19921875  2549.05151367
0.32100    35217.18359375  2891.68310547
0.32200    35148.56250000  2554.42187500
0.32300    35085.89843750  3069.31445312
0.32400    35030.33984375  1707.72912598
0.32500    34981.00781250  2052.68554688
0.32600    34937.84765625  1713.70141602
0.32700    34901.37890625  2747.43676758
0.32800    34871.47265625  1892.99792480
0.32900    34846.35156250  1897.38403320
0.33000    34827.62109375  2247.94897461
0.33100    34812.82421875  2427.15039062
0.33200    34805.04687500  2433.91699219
0.33300    34801.28906250  2092.25341797
0.33400    34802.41796875  2273.46801758
0.33500    34808.26953125  2280.63793945
0.33600    34818.54687500  2288.10107422
0.33700    34832.51171875  1766.00842285
0.33800    34851.16796875  2481.05493164
0.33900    34872.83203125  1956.36596680
0.34000    34897.32812500  2498.99780273
0.34100    34926.04296875  2329.21801758
0.34200    34958.93750000  2518.09228516
0.34300    34993.26562500  1805.65258789
0.34400    35031.12890625  1994.14709473
0.34500    35071.13671875  1820.19213867
0.34600    35113.57421875  2558.72631836
0.34700    35157.61718750  2752.84155273
0.34800    35203.66406250  2395.78540039
0.34900    35251.93359375  1850.72656250
0.35000    35300.44140625  2044.42517090
0.35100    35351.40625000  1866.55432129
0.35200    35402.39062500  2624.37939453
0.35300    35454.52343750  2070.89868164
0.35400    35507.05078125  2079.82543945
0.35500    35560.43359375  2088.82006836
0.35600    35613.90625000  2097.83715820
0.35700    35667.58203125  2873.02392578
0.35800    35720.80468750  2308.27856445
0.35900    35774.33984375  2318.17749023
0.36000    35827.12500000  2328.04663086
0.36100    35879.39062500  2337.90136719
0.36200    35931.66015625  1956.47900391
0.36300    35982.03515625  2357.54296875
0.36400    36030.85937500  2367.22753906
0.36500    36078.94140625  2178.80737305
0.36600    36126.07812500  2983.11108398
0.36700    36171.05078125  2395.97045898
0.36800    36216.01953125  2806.37963867
0.36900    36258.47656250  2414.81469727
0.37000    36297.96875000  2423.97827148
0.37100    36335.50781250  2230.27368164
0.37200    36372.28125000  2645.53784180
0.37300    36406.19140625  2655.10375977
0.37400    36438.14453125  2869.50390625
0.37500    36468.13671875  2879.52441406
0.37600    36495.03125000  2889.31176758
0.37700    36519.26562500  2277.70654297
0.37800    36541.77734375  3531.58032227
0.37900    36561.54687500  2292.40893555
0.38000    36577.87890625  2508.51098633
0.38100    36591.82421875  2516.05395508
0.38200    36602.77343750  2733.67822266
0.38300    36610.92187500  2319.66821289
0.38400    36616.94531250  2960.47998047
0.38500    36618.81250000  3392.36694336
0.38600    36619.24609375  2763.47143555
0.38700    36615.25000000  2983.41064453
0.38800    36608.58593750  2990.55541992
0.38900    36599.25000000  2355.16186523
0.39000    36587.05078125  2145.83056641
0.39100    36572.01953125  2795.56542969
0.39200    36554.14843750  2585.84057617
0.39300    36532.41015625  3022.69165039
0.39400    36509.52734375  2379.50854492
0.39500    36482.07812500  2600.44262695
0.39600    36451.86718750  2170.70874023
0.39700    36419.52734375  2609.09497070
0.39800    36383.70312500  2613.07788086
0.39900    36345.59375000  2834.95654297
0.40000    36304.83593750  2620.48315430
0.40100    36260.31640625  2842.44628906
0.40200    36214.76953125  2408.10107422
0.40300    36165.23437500  2629.93603516
0.40400    36114.00781250  2632.71118164
0.40500    36060.26562500  2196.07031250
0.40600    36004.73828125  3077.32519531
0.40700    35945.51562500  3299.79833984
0.40800    35884.92968750  3082.15673828
0.40900    35821.80859375  4185.77832031
0.41000    35757.67187500  2645.35278320
0.41100    35690.57421875  2646.81298828
0.41200    35621.43750000  2648.09790039
0.41300    35551.16015625  2649.27246094
0.41400    35478.75390625  2871.11840820
0.41500    35405.26562500  2430.21752930
0.41600    35328.97265625  2209.82739258
0.41700    35252.29687500  2873.41479492
0.41800    35175.06640625  2873.97900391
0.41900    35094.09375000  3316.39208984
0.42000    35014.32421875  2432.27001953
0.42100    34932.53125000  2432.35229492
0.42200    34850.71093750  2211.27783203
0.42300    34766.97656250  3316.76953125
0.42400    34682.91406250  2432.13940430
0.42500    34598.33593750  2653.00048828
0.42600    34513.01953125  3536.89453125
0.42700    34427.57421875  2652.30053711
0.42800    34341.54296875  2209.87841797
0.42900    34256.01562500  2430.46435547
0.43000    34169.97656250  3092.72460938
0.43100    34083.23828125  2871.17211914
0.43200    33997.38281250  2870.56909180
0.43300    33911.69531250  2869.94702148
0.43400    33826.33593750  3090.03588867
0.43500    33741.20312500  2648.00976562
0.43600    33658.15234375  2206.29199219
0.43700    33573.65625000  2426.36816406
0.43800    33490.33593750  2425.87255859
0.43900    33408.53515625  2645.95605469
0.44000    33327.71484375  2425.09130859
0.44100    33247.46875000  2865.59936523
0.44200    33169.39062500  2204.10620117
0.44300    33091.41796875  2644.66625977
0.44400    33015.59765625  2864.92871094
0.44500    32939.76953125  3305.50610352
0.44600    32866.31640625  2644.42382812
0.44700    32795.18359375  3305.75463867
0.44800    32725.03320312  2204.03100586
0.44900    32657.24609375  2645.23706055
0.45000    32591.31835938  3307.20410156
0.45100    32526.31640625  2646.34130859
0.45200    32464.15234375  3529.50292969
0.45300    32403.83984375  3310.05224609
0.45400    32345.92773438  3311.41455078
0.45500    32290.11328125  3754.69458008
0.45600    32236.49804688  3535.69921875
0.45700    32185.20898438  2874.46118164
0.45800    32136.46875000  2433.85571289
0.45900    32089.80078125  2657.03564453
0.46000    32047.30664062  2880.89257812
0.46100    32005.05468750  3105.13061523
0.46200    31967.45898438  2442.15405273
0.46300    31931.34375000  2666.90600586
0.46400    31898.67382812  3114.90551758
0.46500    31868.35351562  2227.59814453
0.46600    31841.03320312  2676.55737305
0.46700    31815.71484375  2680.15576172
0.46800    31795.30078125  3578.87915039
0.46900    31775.91210938  2912.26245117
0.47000    31760.08789062  2468.23535156
0.47100    31747.35351562  2697.25512695
0.47200    31737.61914062  3377.67626953
0.47300    31731.17773438  2707.30419922
0.47400    31726.89257812  2712.64941406
0.47500    31726.45898438  2718.32324219
0.47600    31729.24218750  3859.38647461
0.47700    31733.79101562  3185.43823242
0.47800    31742.36328125  3649.10229492
0.47900    31754.33789062  2514.94384766
0.48000    31768.61718750  4125.79052734
0.48100    31786.94140625  2757.83520508
0.48200    31806.52343750  2995.69750977
0.48300    31829.94726562  3004.11059570
0.48400    31856.88867188  2781.10644531
0.48500    31886.39453125  3021.87377930
0.48600    31919.60546875  3264.41821289
0.48700    31955.05078125  2573.02075195
0.48800    31992.91015625  3754.68823242
0.48900    32034.25195312  3531.77636719
0.49000    32078.41210938  3780.12011719
0.49100    32125.66796875  2370.87451172
0.49200    32175.38281250  3093.18041992
0.49300    32228.17382812  2388.10791016
0.49400    32283.37109375  2636.74438477
0.49500    32340.98828125  2406.16967773
0.49600    32401.92382812  3381.78881836
0.49700    32464.96093750  2425.13256836
0.49800    32530.84179688  3165.41381836
0.49900    32598.72460938  3422.86621094
0.50000    32669.39843750  4419.18945312
